id,city,mesoregion,state_abbreviation,state,region,city_padr
1702109,Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,ARAGUAINA
1702158,Araguanã,Ocidental do Tocantins,TO,Tocantins,Norte,ARAGUANA
1702208,Araguatins,Ocidental do Tocantins,TO,Tocantins,Norte,ARAGUATINS
1702307,Arapoema,Ocidental do Tocantins,TO,Tocantins,Norte,ARAPOEMA
1702406,Arraias,Oriental do Tocantins,TO,Tocantins,Norte,ARRAIAS
1702554,Augustinópolis,Ocidental do Tocantins,TO,Tocantins,Norte,AUGUSTINOPOLIS
1702703,Aurora do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,AURORA DO TOCANTINS
1702901,Axixá do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,AXIXA DO TOCANTINS
1703008,Babaçulândia,Ocidental do Tocantins,TO,Tocantins,Norte,BABACULANDIA
1703057,Bandeirantes do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,BANDEIRANTES DO TOCANTINS
1703073,Barra do Ouro,Oriental do Tocantins,TO,Tocantins,Norte,BARRA DO OURO
1703107,Barrolândia,Ocidental do Tocantins,TO,Tocantins,Norte,BARROLANDIA
1703206,Bernardo Sayão,Ocidental do Tocantins,TO,Tocantins,Norte,BERNARDO SAYAO
1703305,Bom Jesus do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,BOM JESUS DO TOCANTINS
1703602,Brasilândia do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,BRASILANDIA DO TOCANTINS
1703701,Brejinho de Nazaré,Ocidental do Tocantins,TO,Tocantins,Norte,BREJINHO DE NAZARE
1703800,Buriti do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,BURITI DO TOCANTINS
1703826,Cachoeirinha,Ocidental do Tocantins,TO,Tocantins,Norte,CACHOEIRINHA
1703842,Campos Lindos,Oriental do Tocantins,TO,Tocantins,Norte,CAMPOS LINDOS
1703867,Cariri do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,CARIRI DO TOCANTINS
1703883,Carmolândia,Ocidental do Tocantins,TO,Tocantins,Norte,CARMOLANDIA
1703891,Carrasco Bonito,Ocidental do Tocantins,TO,Tocantins,Norte,CARRASCO BONITO
1703909,Caseara,Ocidental do Tocantins,TO,Tocantins,Norte,CASEARA
1704105,Centenário,Oriental do Tocantins,TO,Tocantins,Norte,CENTENARIO
1704600,Chapada de Areia,Ocidental do Tocantins,TO,Tocantins,Norte,CHAPADA DE AREIA
1705102,Chapada da Natividade,Oriental do Tocantins,TO,Tocantins,Norte,CHAPADA DA NATIVIDADE
1705508,Colinas do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,COLINAS DO TOCANTINS
1705557,Combinado,Oriental do Tocantins,TO,Tocantins,Norte,COMBINADO
1705607,Conceição do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,CONCEICAO DO TOCANTINS
1706001,Couto Magalhães,Ocidental do Tocantins,TO,Tocantins,Norte,COUTO MAGALHAES
1706100,Cristalândia,Ocidental do Tocantins,TO,Tocantins,Norte,CRISTALANDIA
1706258,Crixás do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,CRIXAS DO TOCANTINS
1706506,Darcinópolis,Ocidental do Tocantins,TO,Tocantins,Norte,DARCINOPOLIS
1707009,Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,DIANOPOLIS
1707108,Divinópolis do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,DIVINOPOLIS DO TOCANTINS
1707207,Dois Irmãos do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,DOIS IRMAOS DO TOCANTINS
1707306,Dueré,Ocidental do Tocantins,TO,Tocantins,Norte,DUERE
1707405,Esperantina,Ocidental do Tocantins,TO,Tocantins,Norte,ESPERANTINA
1707553,Fátima,Ocidental do Tocantins,TO,Tocantins,Norte,FATIMA
1707652,Figueirópolis,Ocidental do Tocantins,TO,Tocantins,Norte,FIGUEIROPOLIS
1707702,Filadélfia,Ocidental do Tocantins,TO,Tocantins,Norte,FILADELFIA
1708205,Formoso do Araguaia,Ocidental do Tocantins,TO,Tocantins,Norte,FORMOSO DO ARAGUAIA
1708254,Tabocão,Ocidental do Tocantins,TO,Tocantins,Norte,TABOCAO
1708304,Goianorte,Ocidental do Tocantins,TO,Tocantins,Norte,GOIANORTE
1709005,Goiatins,Oriental do Tocantins,TO,Tocantins,Norte,GOIATINS
1709302,Guaraí,Ocidental do Tocantins,TO,Tocantins,Norte,GUARAI
1709500,Gurupi,Ocidental do Tocantins,TO,Tocantins,Norte,GURUPI
1709807,Ipueiras,Oriental do Tocantins,TO,Tocantins,Norte,IPUEIRAS
1710508,Itacajá,Oriental do Tocantins,TO,Tocantins,Norte,ITACAJA
1710706,Itaguatins,Ocidental do Tocantins,TO,Tocantins,Norte,ITAGUATINS
1710904,Itapiratins,Oriental do Tocantins,TO,Tocantins,Norte,ITAPIRATINS
1711100,Itaporã do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,ITAPORA DO TOCANTINS
1711506,Jaú do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,JAU DO TOCANTINS
1711803,Juarina,Ocidental do Tocantins,TO,Tocantins,Norte,JUARINA
1711902,Lagoa da Confusão,Ocidental do Tocantins,TO,Tocantins,Norte,LAGOA DA CONFUSAO
1711951,Lagoa do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,LAGOA DO TOCANTINS
1712009,Lajeado,Oriental do Tocantins,TO,Tocantins,Norte,LAJEADO
1712157,Lavandeira,Oriental do Tocantins,TO,Tocantins,Norte,LAVANDEIRA
1712405,Lizarda,Oriental do Tocantins,TO,Tocantins,Norte,LIZARDA
1712454,Luzinópolis,Ocidental do Tocantins,TO,Tocantins,Norte,LUZINOPOLIS
1712504,Marianópolis do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,MARIANOPOLIS DO TOCANTINS
1712702,Mateiros,Oriental do Tocantins,TO,Tocantins,Norte,MATEIROS
1712801,Maurilândia do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,MAURILANDIA DO TOCANTINS
1713205,Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,MIRACEMA DO TOCANTINS
1713304,Miranorte,Ocidental do Tocantins,TO,Tocantins,Norte,MIRANORTE
1713601,Monte do Carmo,Oriental do Tocantins,TO,Tocantins,Norte,MONTE DO CARMO
1713700,Monte Santo do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,MONTE SANTO DO TOCANTINS
1713809,Palmeiras do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,PALMEIRAS DO TOCANTINS
1713957,Muricilândia,Ocidental do Tocantins,TO,Tocantins,Norte,MURICILANDIA
1714203,Natividade,Oriental do Tocantins,TO,Tocantins,Norte,NATIVIDADE
1714302,Nazaré,Ocidental do Tocantins,TO,Tocantins,Norte,NAZARE
1714880,Nova Olinda,Ocidental do Tocantins,TO,Tocantins,Norte,NOVA OLINDA
1715002,Nova Rosalândia,Ocidental do Tocantins,TO,Tocantins,Norte,NOVA ROSALANDIA
1715101,Novo Acordo,Oriental do Tocantins,TO,Tocantins,Norte,NOVO ACORDO
1715150,Novo Alegre,Oriental do Tocantins,TO,Tocantins,Norte,NOVO ALEGRE
1715259,Novo Jardim,Oriental do Tocantins,TO,Tocantins,Norte,NOVO JARDIM
1715507,Oliveira de Fátima,Ocidental do Tocantins,TO,Tocantins,Norte,OLIVEIRA DE FATIMA
1715705,Palmeirante,Ocidental do Tocantins,TO,Tocantins,Norte,PALMEIRANTE
1715754,Palmeirópolis,Ocidental do Tocantins,TO,Tocantins,Norte,PALMEIROPOLIS
1716109,Paraíso do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,PARAISO DO TOCANTINS
1716208,Paranã,Oriental do Tocantins,TO,Tocantins,Norte,PARANA
1716307,Pau D'Arco,Ocidental do Tocantins,TO,Tocantins,Norte,PAU D ARCO
1716505,Pedro Afonso,Oriental do Tocantins,TO,Tocantins,Norte,PEDRO AFONSO
1716604,Peixe,Ocidental do Tocantins,TO,Tocantins,Norte,PEIXE
1716653,Pequizeiro,Ocidental do Tocantins,TO,Tocantins,Norte,PEQUIZEIRO
1716703,Colméia,Ocidental do Tocantins,TO,Tocantins,Norte,COLMEIA
1717008,Pindorama do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,PINDORAMA DO TOCANTINS
1717206,Piraquê,Ocidental do Tocantins,TO,Tocantins,Norte,PIRAQUE
1717503,Pium,Ocidental do Tocantins,TO,Tocantins,Norte,PIUM
1717800,Ponte Alta do Bom Jesus,Oriental do Tocantins,TO,Tocantins,Norte,PONTE ALTA DO BOM JESUS
1717909,Ponte Alta do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,PONTE ALTA DO TOCANTINS
1718006,Porto Alegre do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,PORTO ALEGRE DO TOCANTINS
1718204,Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,PORTO NACIONAL
1718303,Praia Norte,Ocidental do Tocantins,TO,Tocantins,Norte,PRAIA NORTE
1718402,Presidente Kennedy,Ocidental do Tocantins,TO,Tocantins,Norte,PRESIDENTE KENNEDY
1718451,Pugmil,Ocidental do Tocantins,TO,Tocantins,Norte,PUGMIL
1718501,Recursolândia,Oriental do Tocantins,TO,Tocantins,Norte,RECURSOLANDIA
1718550,Riachinho,Ocidental do Tocantins,TO,Tocantins,Norte,RIACHINHO
1718659,Rio da Conceição,Oriental do Tocantins,TO,Tocantins,Norte,RIO DA CONCEICAO
1718709,Rio dos Bois,Ocidental do Tocantins,TO,Tocantins,Norte,RIO DOS BOIS
1718758,Rio Sono,Oriental do Tocantins,TO,Tocantins,Norte,RIO SONO
1718808,Sampaio,Ocidental do Tocantins,TO,Tocantins,Norte,SAMPAIO
1718840,Sandolândia,Ocidental do Tocantins,TO,Tocantins,Norte,SANDOLANDIA
1718865,Santa Fé do Araguaia,Ocidental do Tocantins,TO,Tocantins,Norte,SANTA FE DO ARAGUAIA
1718881,Santa Maria do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,SANTA MARIA DO TOCANTINS
1718899,Santa Rita do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SANTA RITA DO TOCANTINS
1718907,Santa Rosa do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,SANTA ROSA DO TOCANTINS
1719004,Santa Tereza do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,SANTA TEREZA DO TOCANTINS
1720002,Santa Terezinha do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SANTA TEREZINHA DO TOCANTINS
1720101,São Bento do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SAO BENTO DO TOCANTINS
1720150,São Félix do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,SAO FELIX DO TOCANTINS
1720200,São Miguel do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SAO MIGUEL DO TOCANTINS
1720259,São Salvador do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SAO SALVADOR DO TOCANTINS
1720309,São Sebastião do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SAO SEBASTIAO DO TOCANTINS
1720499,São Valério,Oriental do Tocantins,TO,Tocantins,Norte,SAO VALERIO
1720655,Silvanópolis,Oriental do Tocantins,TO,Tocantins,Norte,SILVANOPOLIS
1720804,Sítio Novo do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,SITIO NOVO DO TOCANTINS
1720853,Sucupira,Ocidental do Tocantins,TO,Tocantins,Norte,SUCUPIRA
1720903,Taguatinga,Oriental do Tocantins,TO,Tocantins,Norte,TAGUATINGA
1720937,Taipas do Tocantins,Oriental do Tocantins,TO,Tocantins,Norte,TAIPAS DO TOCANTINS
1720978,Talismã,Ocidental do Tocantins,TO,Tocantins,Norte,TALISMA
1721000,Palmas,Oriental do Tocantins,TO,Tocantins,Norte,PALMAS
1721109,Tocantínia,Oriental do Tocantins,TO,Tocantins,Norte,TOCANTINIA
1721208,Tocantinópolis,Ocidental do Tocantins,TO,Tocantins,Norte,TOCANTINOPOLIS
1721257,Tupirama,Ocidental do Tocantins,TO,Tocantins,Norte,TUPIRAMA
1721307,Tupiratins,Ocidental do Tocantins,TO,Tocantins,Norte,TUPIRATINS
1722081,Wanderlândia,Ocidental do Tocantins,TO,Tocantins,Norte,WANDERLANDIA
1722107,Xambioá,Ocidental do Tocantins,TO,Tocantins,Norte,XAMBIOA
2100055,Açailândia,Oeste Maranhense,MA,Maranhão,Nordeste,ACAILANDIA
2100105,Afonso Cunha,Leste Maranhense,MA,Maranhão,Nordeste,AFONSO CUNHA
2100154,Água Doce do Maranhão,Leste Maranhense,MA,Maranhão,Nordeste,AGUA DOCE DO MARANHAO
2100204,Alcântara,Norte Maranhense,MA,Maranhão,Nordeste,ALCANTARA
2100303,Aldeias Altas,Leste Maranhense,MA,Maranhão,Nordeste,ALDEIAS ALTAS
2100402,Altamira do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,ALTAMIRA DO MARANHAO
2100436,Alto Alegre do Maranhão,Leste Maranhense,MA,Maranhão,Nordeste,ALTO ALEGRE DO MARANHAO
2100477,Alto Alegre do Pindaré,Oeste Maranhense,MA,Maranhão,Nordeste,ALTO ALEGRE DO PINDARE
2100501,Alto Parnaíba,Sul Maranhense,MA,Maranhão,Nordeste,ALTO PARNAIBA
2100550,Amapá do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,AMAPA DO MARANHAO
2100600,Amarante do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,AMARANTE DO MARANHAO
2100709,Anajatuba,Norte Maranhense,MA,Maranhão,Nordeste,ANAJATUBA
2100808,Anapurus,Leste Maranhense,MA,Maranhão,Nordeste,ANAPURUS
2100832,Apicum-Açu,Norte Maranhense,MA,Maranhão,Nordeste,APICUM ACU
2100873,Araguanã,Oeste Maranhense,MA,Maranhão,Nordeste,ARAGUANA
2100907,Araioses,Leste Maranhense,MA,Maranhão,Nordeste,ARAIOSES
2100956,Arame,Centro Maranhense,MA,Maranhão,Nordeste,ARAME
2101004,Arari,Norte Maranhense,MA,Maranhão,Nordeste,ARARI
2101103,Axixá,Norte Maranhense,MA,Maranhão,Nordeste,AXIXA
2101202,Bacabal,Centro Maranhense,MA,Maranhão,Nordeste,BACABAL
2101251,Bacabeira,Norte Maranhense,MA,Maranhão,Nordeste,BACABEIRA
2101301,Bacuri,Norte Maranhense,MA,Maranhão,Nordeste,BACURI
2101350,Bacurituba,Norte Maranhense,MA,Maranhão,Nordeste,BACURITUBA
2101400,Balsas,Sul Maranhense,MA,Maranhão,Nordeste,BALSAS
2101509,Barão de Grajaú,Leste Maranhense,MA,Maranhão,Nordeste,BARAO DE GRAJAU
2101608,Barra do Corda,Centro Maranhense,MA,Maranhão,Nordeste,BARRA DO CORDA
2101707,Barreirinhas,Norte Maranhense,MA,Maranhão,Nordeste,BARREIRINHAS
2101731,Belágua,Leste Maranhense,MA,Maranhão,Nordeste,BELAGUA
2101772,Bela Vista do Maranhão,Norte Maranhense,MA,Maranhão,Nordeste,BELA VISTA DO MARANHAO
2101806,Benedito Leite,Sul Maranhense,MA,Maranhão,Nordeste,BENEDITO LEITE
2101905,Bequimão,Norte Maranhense,MA,Maranhão,Nordeste,BEQUIMAO
2101939,Bernardo do Mearim,Centro Maranhense,MA,Maranhão,Nordeste,BERNARDO DO MEARIM
2101970,Boa Vista do Gurupi,Oeste Maranhense,MA,Maranhão,Nordeste,BOA VISTA DO GURUPI
2102002,Bom Jardim,Oeste Maranhense,MA,Maranhão,Nordeste,BOM JARDIM
2102036,Bom Jesus das Selvas,Oeste Maranhense,MA,Maranhão,Nordeste,BOM JESUS DAS SELVAS
2102077,Bom Lugar,Centro Maranhense,MA,Maranhão,Nordeste,BOM LUGAR
2102101,Brejo,Leste Maranhense,MA,Maranhão,Nordeste,BREJO
2102150,Brejo de Areia,Oeste Maranhense,MA,Maranhão,Nordeste,BREJO DE AREIA
2102200,Buriti,Leste Maranhense,MA,Maranhão,Nordeste,BURITI
2102309,Buriti Bravo,Leste Maranhense,MA,Maranhão,Nordeste,BURITI BRAVO
2102325,Buriticupu,Oeste Maranhense,MA,Maranhão,Nordeste,BURITICUPU
2102358,Buritirana,Oeste Maranhense,MA,Maranhão,Nordeste,BURITIRANA
2102374,Cachoeira Grande,Norte Maranhense,MA,Maranhão,Nordeste,CACHOEIRA GRANDE
2102408,Cajapió,Norte Maranhense,MA,Maranhão,Nordeste,CAJAPIO
2102507,Cajari,Norte Maranhense,MA,Maranhão,Nordeste,CAJARI
2102556,Campestre do Maranhão,Sul Maranhense,MA,Maranhão,Nordeste,CAMPESTRE DO MARANHAO
2102606,Cândido Mendes,Oeste Maranhense,MA,Maranhão,Nordeste,CANDIDO MENDES
2102705,Cantanhede,Norte Maranhense,MA,Maranhão,Nordeste,CANTANHEDE
2102754,Capinzal do Norte,Leste Maranhense,MA,Maranhão,Nordeste,CAPINZAL DO NORTE
2102804,Carolina,Sul Maranhense,MA,Maranhão,Nordeste,CAROLINA
2102903,Carutapera,Oeste Maranhense,MA,Maranhão,Nordeste,CARUTAPERA
2103000,Caxias,Leste Maranhense,MA,Maranhão,Nordeste,CAXIAS
2103109,Cedral,Norte Maranhense,MA,Maranhão,Nordeste,CEDRAL
2103125,Central do Maranhão,Norte Maranhense,MA,Maranhão,Nordeste,CENTRAL DO MARANHAO
2103158,Centro do Guilherme,Oeste Maranhense,MA,Maranhão,Nordeste,CENTRO DO GUILHERME
2103174,Centro Novo do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,CENTRO NOVO DO MARANHAO
2103208,Chapadinha,Leste Maranhense,MA,Maranhão,Nordeste,CHAPADINHA
2103257,Cidelândia,Oeste Maranhense,MA,Maranhão,Nordeste,CIDELANDIA
2103307,Codó,Leste Maranhense,MA,Maranhão,Nordeste,CODO
2103406,Coelho Neto,Leste Maranhense,MA,Maranhão,Nordeste,COELHO NETO
2103505,Colinas,Leste Maranhense,MA,Maranhão,Nordeste,COLINAS
2103554,Conceição do Lago-Açu,Norte Maranhense,MA,Maranhão,Nordeste,CONCEICAO DO LAGO ACU
2103604,Coroatá,Leste Maranhense,MA,Maranhão,Nordeste,COROATA
2103703,Cururupu,Norte Maranhense,MA,Maranhão,Nordeste,CURURUPU
2103752,Davinópolis,Oeste Maranhense,MA,Maranhão,Nordeste,DAVINOPOLIS
2103802,Dom Pedro,Centro Maranhense,MA,Maranhão,Nordeste,DOM PEDRO
2103901,Duque Bacelar,Leste Maranhense,MA,Maranhão,Nordeste,DUQUE BACELAR
2104008,Esperantinópolis,Centro Maranhense,MA,Maranhão,Nordeste,ESPERANTINOPOLIS
2104057,Estreito,Sul Maranhense,MA,Maranhão,Nordeste,ESTREITO
2104073,Feira Nova do Maranhão,Sul Maranhense,MA,Maranhão,Nordeste,FEIRA NOVA DO MARANHAO
2104081,Fernando Falcão,Centro Maranhense,MA,Maranhão,Nordeste,FERNANDO FALCAO
2104099,Formosa da Serra Negra,Centro Maranhense,MA,Maranhão,Nordeste,FORMOSA DA SERRA NEGRA
2104107,Fortaleza dos Nogueiras,Sul Maranhense,MA,Maranhão,Nordeste,FORTALEZA DOS NOGUEIRAS
2104206,Fortuna,Centro Maranhense,MA,Maranhão,Nordeste,FORTUNA
2104305,Godofredo Viana,Oeste Maranhense,MA,Maranhão,Nordeste,GODOFREDO VIANA
2104404,Gonçalves Dias,Centro Maranhense,MA,Maranhão,Nordeste,GONCALVES DIAS
2104503,Governador Archer,Centro Maranhense,MA,Maranhão,Nordeste,GOVERNADOR ARCHER
2104552,Governador Edison Lobão,Oeste Maranhense,MA,Maranhão,Nordeste,GOVERNADOR EDISON LOBAO
2104602,Governador Eugênio Barros,Centro Maranhense,MA,Maranhão,Nordeste,GOVERNADOR EUGENIO BARROS
2104628,Governador Luiz Rocha,Centro Maranhense,MA,Maranhão,Nordeste,GOVERNADOR LUIZ ROCHA
2104651,Governador Newton Bello,Oeste Maranhense,MA,Maranhão,Nordeste,GOVERNADOR NEWTON BELLO
2104677,Governador Nunes Freire,Oeste Maranhense,MA,Maranhão,Nordeste,GOVERNADOR NUNES FREIRE
2104701,Graça Aranha,Centro Maranhense,MA,Maranhão,Nordeste,GRACA ARANHA
2104800,Grajaú,Centro Maranhense,MA,Maranhão,Nordeste,GRAJAU
2104909,Guimarães,Norte Maranhense,MA,Maranhão,Nordeste,GUIMARAES
2105005,Humberto de Campos,Norte Maranhense,MA,Maranhão,Nordeste,HUMBERTO DE CAMPOS
2105104,Icatu,Norte Maranhense,MA,Maranhão,Nordeste,ICATU
2105153,Igarapé do Meio,Norte Maranhense,MA,Maranhão,Nordeste,IGARAPE DO MEIO
2105203,Igarapé Grande,Centro Maranhense,MA,Maranhão,Nordeste,IGARAPE GRANDE
2105302,Imperatriz,Oeste Maranhense,MA,Maranhão,Nordeste,IMPERATRIZ
2105351,Itaipava do Grajaú,Centro Maranhense,MA,Maranhão,Nordeste,ITAIPAVA DO GRAJAU
2105401,Itapecuru Mirim,Norte Maranhense,MA,Maranhão,Nordeste,ITAPECURU MIRIM
2105427,Itinga do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,ITINGA DO MARANHAO
2105450,Jatobá,Leste Maranhense,MA,Maranhão,Nordeste,JATOBA
2105476,Jenipapo dos Vieiras,Centro Maranhense,MA,Maranhão,Nordeste,JENIPAPO DOS VIEIRAS
2105500,João Lisboa,Oeste Maranhense,MA,Maranhão,Nordeste,JOAO LISBOA
2105609,Joselândia,Centro Maranhense,MA,Maranhão,Nordeste,JOSELANDIA
2105658,Junco do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,JUNCO DO MARANHAO
2105708,Lago da Pedra,Oeste Maranhense,MA,Maranhão,Nordeste,LAGO DA PEDRA
2105807,Lago do Junco,Centro Maranhense,MA,Maranhão,Nordeste,LAGO DO JUNCO
2105906,Lago Verde,Centro Maranhense,MA,Maranhão,Nordeste,LAGO VERDE
2105922,Lagoa do Mato,Leste Maranhense,MA,Maranhão,Nordeste,LAGOA DO MATO
2105948,Lago dos Rodrigues,Centro Maranhense,MA,Maranhão,Nordeste,LAGO DOS RODRIGUES
2105963,Lagoa Grande do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,LAGOA GRANDE DO MARANHAO
2105989,Lajeado Novo,Oeste Maranhense,MA,Maranhão,Nordeste,LAJEADO NOVO
2106003,Lima Campos,Centro Maranhense,MA,Maranhão,Nordeste,LIMA CAMPOS
2106102,Loreto,Sul Maranhense,MA,Maranhão,Nordeste,LORETO
2106201,Luís Domingues,Oeste Maranhense,MA,Maranhão,Nordeste,LUIS DOMINGUES
2106300,Magalhães de Almeida,Leste Maranhense,MA,Maranhão,Nordeste,MAGALHAES DE ALMEIDA
2106326,Maracaçumé,Oeste Maranhense,MA,Maranhão,Nordeste,MARACACUME
2106359,Marajá do Sena,Oeste Maranhense,MA,Maranhão,Nordeste,MARAJA DO SENA
2106375,Maranhãozinho,Oeste Maranhense,MA,Maranhão,Nordeste,MARANHAOZINHO
2106409,Mata Roma,Leste Maranhense,MA,Maranhão,Nordeste,MATA ROMA
2106508,Matinha,Norte Maranhense,MA,Maranhão,Nordeste,MATINHA
2106607,Matões,Leste Maranhense,MA,Maranhão,Nordeste,MATOES
2106631,Matões do Norte,Norte Maranhense,MA,Maranhão,Nordeste,MATOES DO NORTE
2106672,Milagres do Maranhão,Leste Maranhense,MA,Maranhão,Nordeste,MILAGRES DO MARANHAO
2106706,Mirador,Leste Maranhense,MA,Maranhão,Nordeste,MIRADOR
2106755,Miranda do Norte,Norte Maranhense,MA,Maranhão,Nordeste,MIRANDA DO NORTE
2106805,Mirinzal,Norte Maranhense,MA,Maranhão,Nordeste,MIRINZAL
2106904,Monção,Norte Maranhense,MA,Maranhão,Nordeste,MONCAO
2107001,Montes Altos,Oeste Maranhense,MA,Maranhão,Nordeste,MONTES ALTOS
2107100,Morros,Norte Maranhense,MA,Maranhão,Nordeste,MORROS
2107209,Nina Rodrigues,Norte Maranhense,MA,Maranhão,Nordeste,NINA RODRIGUES
2107258,Nova Colinas,Sul Maranhense,MA,Maranhão,Nordeste,NOVA COLINAS
2107308,Nova Iorque,Leste Maranhense,MA,Maranhão,Nordeste,NOVA IORQUE
2107357,Nova Olinda do Maranhão,Oeste Maranhense,MA,Maranhão,Nordeste,NOVA OLINDA DO MARANHAO
2107407,Olho d'Água das Cunhãs,Centro Maranhense,MA,Maranhão,Nordeste,OLHO D AGUA DAS CUNHAS
2107456,Olinda Nova do Maranhão,Norte Maranhense,MA,Maranhão,Nordeste,OLINDA NOVA DO MARANHAO
2107506,Paço do Lumiar,Norte Maranhense,MA,Maranhão,Nordeste,PACO DO LUMIAR
2107605,Palmeirândia,Norte Maranhense,MA,Maranhão,Nordeste,PALMEIRANDIA
2107704,Paraibano,Leste Maranhense,MA,Maranhão,Nordeste,PARAIBANO
2107803,Parnarama,Leste Maranhense,MA,Maranhão,Nordeste,PARNARAMA
2107902,Passagem Franca,Leste Maranhense,MA,Maranhão,Nordeste,PASSAGEM FRANCA
2108009,Pastos Bons,Leste Maranhense,MA,Maranhão,Nordeste,PASTOS BONS
2108058,Paulino Neves,Norte Maranhense,MA,Maranhão,Nordeste,PAULINO NEVES
2108108,Paulo Ramos,Oeste Maranhense,MA,Maranhão,Nordeste,PAULO RAMOS
2108207,Pedreiras,Centro Maranhense,MA,Maranhão,Nordeste,PEDREIRAS
2108256,Pedro do Rosário,Norte Maranhense,MA,Maranhão,Nordeste,PEDRO DO ROSARIO
2108306,Penalva,Norte Maranhense,MA,Maranhão,Nordeste,PENALVA
2108405,Peri Mirim,Norte Maranhense,MA,Maranhão,Nordeste,PERI MIRIM
2108454,Peritoró,Leste Maranhense,MA,Maranhão,Nordeste,PERITORO
2108504,Pindaré-Mirim,Oeste Maranhense,MA,Maranhão,Nordeste,PINDARE MIRIM
2108603,Pinheiro,Norte Maranhense,MA,Maranhão,Nordeste,PINHEIRO
2108702,Pio XII,Centro Maranhense,MA,Maranhão,Nordeste,PIO XII
2108801,Pirapemas,Norte Maranhense,MA,Maranhão,Nordeste,PIRAPEMAS
2108900,Poção de Pedras,Centro Maranhense,MA,Maranhão,Nordeste,POCAO DE PEDRAS
2109007,Porto Franco,Sul Maranhense,MA,Maranhão,Nordeste,PORTO FRANCO
2109056,Porto Rico do Maranhão,Norte Maranhense,MA,Maranhão,Nordeste,PORTO RICO DO MARANHAO
2109106,Presidente Dutra,Centro Maranhense,MA,Maranhão,Nordeste,PRESIDENTE DUTRA
2109205,Presidente Juscelino,Norte Maranhense,MA,Maranhão,Nordeste,PRESIDENTE JUSCELINO
2109239,Presidente Médici,Oeste Maranhense,MA,Maranhão,Nordeste,PRESIDENTE MEDICI
2109270,Presidente Sarney,Norte Maranhense,MA,Maranhão,Nordeste,PRESIDENTE SARNEY
2109304,Presidente Vargas,Norte Maranhense,MA,Maranhão,Nordeste,PRESIDENTE VARGAS
2109403,Primeira Cruz,Norte Maranhense,MA,Maranhão,Nordeste,PRIMEIRA CRUZ
2109452,Raposa,Norte Maranhense,MA,Maranhão,Nordeste,RAPOSA
2109502,Riachão,Sul Maranhense,MA,Maranhão,Nordeste,RIACHAO
2109551,Ribamar Fiquene,Oeste Maranhense,MA,Maranhão,Nordeste,RIBAMAR FIQUENE
2109601,Rosário,Norte Maranhense,MA,Maranhão,Nordeste,ROSARIO
2109700,Sambaíba,Sul Maranhense,MA,Maranhão,Nordeste,SAMBAIBA
